Week,Store,Contact id,first_name,Manager,Operations,Site,QA login,Contact Reason,Medium,Handle Team,Annotations,Policy Adherence,impact,opportunity
4,COM,596629201-9,Giulietta,Normand,Axe,Pune,Apoorv,WMS,E,Ours,Invalid,Deviated,IMPACT1,00 Mayfield Lane
3,COM,593302870-3,Lorenza,Brittne,Nevile,Pune,Priyanka,PM,E,Others,Invalid,Adhered,,
4,COM,286646907-0,Magdalen,Shayne,Alec,London,Saugata,MDR,V,Ours,Invalid,Deviated,IMPACT1,41568 Doe Crossing Junction
4,COM,714721576-1,Janeva,Fancy,Lutero,Pune,Divya,MDR,E,Ours,Invalid,Deviated,IMPACT3,84305 Village Avenue
5,COM,867233685-2,Heriberto,Antonin,Martguerita,Pune,Priyanka,RR,V,Ours,Valid,Adhered,,
3,COM,805094062-4,Bernadette,Dicky,Eugenia,New York,Shiva,RR,E,Ours,Invalid,Adhered,,
2,COM,312795829-3,Bernita,Osbourne,Alastair,Sydney,Ruturaj,RR,V,Ours,Valid,Adhered,,
1,COM,006986250-8,Gui,Damiano,Alejandrina,Sydney,Sandeep,MDR,C,Ours,Valid,Adhered,,
3,COM,221906320-8,Bartlett,Chas,Filippo,New York,Nagaraju,WMS,E,Ours,Invalid,Adhered,,
3,COM,143909013-0,Claire,Shantee,Sonja,Pune,Himabindu,RR,C,Ours,Invalid,Adhered,,
4,COM,513788111-2,Brodie,Harv,Stormie,Sydney,Suruchi,PM,V,Ours,Valid,Adhered,,
1,COM,824395703-0,Jessy,Ara,Carlina,New York,Himabindu,PM,C,Ours,Invalid,Deviated,IMPACT3,79797 Rieder Terrace
2,COM,560700286-1,Augusta,Brittne,Nevile,Pune,Nagaraju,NC,E,Ours,Valid,Adhered,,
5,COM,840190262-2,Fidela,Augusta,Betsey,Sydney,Suruchi,MDR,V,Ours,Valid,Adhered,,
3,COM,838036430-9,Ambur,Maddie,Ardelia,Pune,Nagaraju,RR,V,Ours,Invalid,Adhered,,
3,COM,483466348-5,Elfrieda,Normand,Axe,Pune,Divya,DNR,E,Ours,Invalid,Adhered,,
1,COM,296341240-1,Marsh,Corrie,Martguerita,New York,Sandeep,RR,E,Ours,Valid,Adhered,,
3,CA,487415557-X,Horten,Alvin,Rip,New York,Nagaraju,IM,C,Ours,Invalid,Adhered,,
2,COM,813525540-3,Masha,Maddie,Ardelia,Pune,Priyanka,NC,V,Ours,Invalid,Deviated,IMPACT3,38 Mandrake Street
2,COM,617399287-6,Chet,Janith,Alec,Pune,Divya,IM,V,Ours,Invalid,Deviated,IMPACT3,365 Oxford Junction
5,COM,275694200-6,Melloney,Devinne,Theodosia,Pune,Sandeep,PM,E,Ours,Valid,Adhered,,
1,COM,660637689-0,Lesli,Ives,Philbert,Pune,Sandeep,RR,V,Ours,Invalid,Deviated,IMPACT1,5938 Sachtjen Terrace
2,COM,650358468-7,Aristotle,Marja,Theodosia,Pune,Priyanka,PM,C,Others,Valid,Adhered,,
1,COM,539580681-4,Faythe,Augusta,Betsey,Sydney,Himabindu,WMS,V,Ours,Invalid,Deviated,IMPACT3,704 Hooker Plaza
2,COM,911173866-9,Claudelle,Carmita,Philbert,Sydney,Ruturaj,DNR,C,Ours,Invalid,Deviated,IMPACT3,923 Hazelcrest Avenue
3,COM,931087885-1,Ailee,Shantee,Sonja,Pune,Saugata,RR,C,Ours,Invalid,Adhered,,
2,CA,515653528-3,Brittaney,Jemmy,Tatiana,Sydney,Apoorv,PM,V,Ours,Invalid,Deviated,IMPACT3,30838 Bartelt Court
4,CA,399090627-5,Atlante,Hestia,Axe,Pune,Suruchi,WMS,E,Ours,Valid,Adhered,,
1,COM,440297072-5,Roderick,Teriann,Rip,Pune,Priyanka,DNR,V,Ours,Invalid,Deviated,IMPACT1,00 Mayfield Lane
3,COM,068561650-9,Sashenka,Jemmy,Tatiana,Sydney,Himabindu,NC,C,Ours,Invalid,Adhered,,
1,COM,633284030-7,Bunny,Durant,Malinda,London,Apoorv,MDR,V,Ours,Invalid,Deviated,IMPACT3,339 Northfield Center
4,COM,739549986-7,Klarrisa,Ame,Rozalie,Pune,Divya,NC,E,Ours,Invalid,Deviated,IMPACT3,80 Milwaukee Way
5,COM,055631113-2,Eugenius,Mathias,Berthe,Pune,Himabindu,PM,E,Ours,Invalid,Deviated,IMPACT3,3 American Trail
2,COM,310108188-2,Adham,Raynard,Tatiana,Pune,Suruchi,PM,E,Ours,Invalid,Deviated,IMPACT1,923 Hazelcrest Avenue
4,CA,965865896-2,Demetrius,Malcolm,Eugenia,New York,Nagaraju,PM,C,Ours,Invalid,Deviated,IMPACT1,77 Iowa Street
1,COM,848209145-X,Kamilah,Shantee,Sonja,Pune,Saugata,IM,V,Ours,Invalid,Deviated,IMPACT1,14918 Shopko Pass
5,COM,004322120-3,Anna-diane,Antone,Philbert,Pune,Nagaraju,IM,E,Ours,Invalid,Deviated,IMPACT3,75 Dunning Road
5,COM,220727144-7,Velma,Devinne,Theodosia,Pune,Nagaraju,WMS,C,Ours,Invalid,Deviated,IMPACT1,507 Cambridge Street
3,COM,279687948-8,Fayette,Zaneta,Philbert,Pune,Sandeep,NC,V,Ours,Invalid,Adhered,,
3,COM,951920739-2,Wilhelm,Brigitta,Ardelia,Sydney,Sandeep,PM,C,Ours,Invalid,Adhered,,
4,COM,357829821-2,Matthaeus,Garrik,Ardelia,Pune,Priyanka,WMS,V,Ours,Valid,Adhered,,
4,CA,776738362-8,Dolly,Brigitta,Ardelia,Sydney,Priyanka,RR,C,Ours,Valid,Adhered,,
2,COM,589663479-X,Richie,Nicolea,Lorenza,New York,Apoorv,NC,E,Ours,Valid,Adhered,,
1,COM,243255464-7,Lanny,Danny,Sonja,Pune,Himabindu,PM,E,Ours,Valid,Adhered,,
3,CA,988891921-0,Adamo,Janith,Alec,Pune,Saugata,NC,C,Ours,Invalid,Adhered,,
2,COM,533715159-2,Thaddeus,Ryon,Tawnya,Sydney,Priyanka,MDR,E,Ours,Invalid,Deviated,IMPACT1,37188 Karstens Pass
3,COM,554510208-6,Raffaello,Ives,Philbert,Pune,Ruturaj,PM,V,Ours,Invalid,Adhered,,
2,COM,455437855-1,Chloe,Garrik,Ardelia,Pune,Sandeep,NC,C,Ours,Invalid,Deviated,IMPACT3,1105 Bowman Trail
2,COM,305903365-X,Ellynn,Ole,Lorenza,New York,Suruchi,RR,V,Others,Valid,Adhered,,
1,CA,126101435-9,Paddy,Maddie,Ardelia,Pune,Shiva,RR,V,Ours,Valid,Adhered,,
3,COM,130649716-7,Alfonse,Henrieta,Berthe,Pune,Divya,IM,E,Ours,Invalid,Adhered,,
4,COM,612216782-7,Sammie,Chas,Filippo,New York,Priyanka,IM,C,Ours,Valid,Adhered,,
1,CA,356464011-8,Gretna,Mathias,Berthe,Pune,Saugata,NC,E,Ours,Invalid,Deviated,IMPACT1,923 Hazelcrest Avenue
5,COM,876433994-7,Tripp,Clemente,Axe,London,Apoorv,PM,V,Ours,Invalid,Deviated,IMPACT3,7448 Darwin Center
2,CA,722964739-8,Jerrie,Caryl,Filippo,New York,Ruturaj,NC,V,Ours,Invalid,Deviated,IMPACT3,779 Cambridge Center
4,CA,092564960-0,Rod,Nicolea,Lorenza,New York,Saugata,IM,C,Ours,Valid,Adhered,,
2,COM,114176996-4,Catlee,Malcolm,Eugenia,New York,Ruturaj,IM,C,Ours,Valid,Adhered,,
3,COM,982814243-0,Noami,Harrison,Liz,London,Divya,PM,C,Ours,Invalid,Adhered,,
2,COM,816448963-8,Salomone,Ara,Carlina,New York,Divya,MDR,C,Ours,Valid,Adhered,,
1,COM,052183157-1,Corney,Agathe,Sonja,Pune,Saugata,IM,V,Ours,Invalid,Deviated,IMPACT1,1972 Scott Pass
2,COM,960024523-1,Lamont,Ame,Rozalie,Pune,Divya,NC,E,Ours,Valid,Adhered,,
3,CA,775462851-1,Brina,Raynard,Tatiana,Pune,Saugata,WMS,V,Ours,Invalid,Adhered,,
2,COM,537054734-3,Mel,Zaneta,Philbert,Pune,Priyanka,RR,E,Ours,Invalid,Deviated,IMPACT1,00 Mayfield Lane
1,COM,904013269-0,Lyndsie,Malcolm,Eugenia,New York,Sandeep,NC,V,Ours,Valid,Adhered,,
2,COM,631642373-X,Georgeanna,Fancy,Lutero,Pune,Himabindu,DNR,V,Ours,Invalid,Deviated,IMPACT1,3 American Trail
3,COM,099351735-8,Rock,Hestia,Axe,Pune,Apoorv,DNR,V,Ours,Invalid,Adhered,,
2,COM,354595909-0,Egor,Rosetta,Rozalie,Pune,Apoorv,IM,V,Ours,Valid,Adhered,,
2,COM,395433524-7,Nadean,Clementina,Filippo,Pune,Priyanka,RR,V,Others,Invalid,Deviated,IMPACT3,3625 Bashford Alley
4,COM,593099468-4,Jarrett,Harrison,Liz,London,Himabindu,WMS,E,Others,Valid,Adhered,,
3,COM,906626514-0,Erminia,Devinne,Theodosia,Pune,Nagaraju,NC,C,Ours,Invalid,Adhered,,
1,COM,961268580-0,Tanhya,Tony,Stormie,Pune,Himabindu,MDR,C,Ours,Invalid,Deviated,IMPACT3,25 Waywood Drive
4,COM,143762352-2,Lenci,Garrik,Ardelia,Pune,Priyanka,MDR,V,Ours,Invalid,Deviated,IMPACT3,1972 Scott Pass
4,COM,872481438-5,Ula,Corrie,Martguerita,New York,Sandeep,DNR,V,Ours,Valid,Adhered,,
3,COM,215702641-X,Frederich,Brittne,Nevile,Pune,Shiva,PM,E,Others,Invalid,Adhered,,
5,COM,455241961-7,Zelig,Harv,Stormie,Sydney,Apoorv,WMS,V,Others,Valid,Adhered,,
2,COM,980440256-4,Anette,Clementina,Filippo,Pune,Nagaraju,RR,V,Ours,Invalid,Deviated,IMPACT3,3 American Trail
3,COM,655190211-1,Wright,Lexi,Stormie,Pune,Divya,DNR,C,Ours,Invalid,Adhered,,
1,COM,413190171-4,Jolene,Hestia,Axe,Pune,Apoorv,RR,V,Ours,Invalid,Deviated,IMPACT3,888 Bartillon Pass
2,COM,453376662-5,Rozele,Dew,Darnell,New York,Nagaraju,RR,E,Ours,Valid,Adhered,,
2,COM,328915565-X,Hedwiga,Jeramey,Filippo,New York,Shiva,NC,V,Ours,Invalid,Deviated,IMPACT3,1105 Bowman Trail
2,COM,205969973-8,Ben,Meghan,Rip,Pune,Shiva,WMS,V,Others,Invalid,Deviated,IMPACT1,690 Hazelcrest Point
3,COM,926857076-9,Judith,Meghan,Rip,Pune,Ruturaj,NC,E,Ours,Invalid,Adhered,,
3,COM,108792216-X,Fields,Malcolm,Eugenia,New York,Shiva,IM,V,Ours,Invalid,Adhered,,
1,COM,862982612-6,Therese,Hestia,Axe,Pune,Saugata,MDR,C,Ours,Invalid,Deviated,IMPACT3,2676 Sullivan Parkway
2,COM,752976627-9,Roz,Antone,Philbert,Pune,Priyanka,IM,E,Ours,Valid,Adhered,,
4,COM,309064954-3,Sigismundo,Brigitta,Ardelia,Sydney,Ruturaj,IM,C,Ours,Valid,Adhered,,
1,COM,915030607-3,Olenolin,Edwin,Philbert,New York,Nagaraju,RR,C,Ours,Invalid,Deviated,IMPACT3,78 Mcbride Lane
2,COM,766967517-9,Dorree,Hestia,Axe,Pune,Divya,DNR,C,Others,Invalid,Deviated,IMPACT3,75 Toban Street
4,COM,891272639-0,Shelby,Durant,Malinda,London,Divya,WMS,C,Others,Valid,Adhered,,
4,COM,205841565-5,Deanna,Dicky,Eugenia,New York,Ruturaj,PM,V,Ours,Invalid,Deviated,IMPACT3,704 Hooker Plaza
4,COM,717787859-9,Morna,Caryl,Filippo,New York,Nagaraju,MDR,E,Others,Invalid,Deviated,IMPACT3,923 Hazelcrest Avenue
3,COM,226557807-X,Iago,Tuckie,Phil,Pune,Divya,MDR,E,Ours,Invalid,Adhered,,
4,COM,908953088-6,Wheeler,Brigitta,Ardelia,Sydney,Shiva,DNR,C,Ours,Valid,Adhered,,
3,COM,000511214-1,Betteann,Ives,Philbert,Pune,Nagaraju,WMS,V,Others,Invalid,Adhered,,
2,COM,375031582-5,Zedekiah,Maddie,Ardelia,Pune,Priyanka,RR,C,Ours,Invalid,Deviated,IMPACT1,1972 Scott Pass
1,COM,652700431-1,Lorry,Nicolea,Lorenza,New York,Himabindu,MDR,C,Ours,Invalid,Deviated,IMPACT3,49 Jenifer Junction
3,COM,251287942-9,Shaine,Danny,Sonja,Pune,Saugata,WMS,C,Ours,Invalid,Adhered,,
3,COM,495180334-8,Kain,Zaneta,Philbert,Pune,Ruturaj,RR,C,Ours,Invalid,Adhered,,
1,COM,158903691-3,Nyssa,Carmita,Philbert,Sydney,Nagaraju,MDR,C,Ours,Valid,Adhered,,
2,COM,667070907-2,Irma,Alvin,Rip,New York,Priyanka,NC,V,Ours,Valid,Adhered,,
5,CA,674200908-X,Malina,Candra,Eugenia,London,Shiva,RR,V,Ours,Valid,Adhered,,
5,COM,453046352-4,Jemimah,Ara,Carlina,New York,Saugata,DNR,C,Ours,Invalid,Deviated,IMPACT1,1972 Scott Pass
4,COM,999735221-1,Smitty,Garrik,Ardelia,Pune,Shiva,NC,C,Ours,Invalid,Deviated,IMPACT1,3 American Trail
5,COM,430713452-4,Torry,Brittne,Nevile,Pune,Ruturaj,PM,V,Ours,Valid,Adhered,,
1,COM,102345770-9,Valentine,Brigitta,Ardelia,Sydney,Priyanka,PM,C,Ours,Invalid,Deviated,IMPACT3,1 Hintze Hill
3,COM,284312327-5,James,Valma,Betsey,Sydney,Saugata,RR,E,Ours,Invalid,Adhered,,
4,COM,804424954-0,Lonnie,Brodie,Janna,Pune,Ruturaj,WMS,E,Ours,Valid,Adhered,,
1,COM,637192186-X,Caresa,Osbourne,Alastair,Sydney,Ruturaj,NC,E,Ours,Valid,Adhered,,
2,COM,463220754-3,Biron,Clemente,Axe,London,Himabindu,IM,C,Ours,Valid,Adhered,,
3,COM,552970838-2,Salomi,Antonin,Martguerita,Pune,Shiva,WMS,C,Ours,Invalid,Adhered,,
4,COM,551882895-0,Kienan,Henrieta,Berthe,Pune,Himabindu,PM,C,Ours,Invalid,Deviated,IMPACT1,1972 Scott Pass
2,COM,859276881-0,Leslie,Corrie,Martguerita,New York,Sandeep,DNR,C,Ours,Invalid,Deviated,IMPACT3,00 Mayfield Lane
2,CA,505564954-2,Wallie,Ole,Lorenza,New York,Divya,IM,V,Ours,Valid,Adhered,,
2,COM,905359592-9,Corby,Harv,Stormie,Sydney,Divya,WMS,E,Ours,Valid,Adhered,,
3,COM,265513730-2,Frederich,Sanson,Suzanna,Pune,Sandeep,NC,V,Ours,Invalid,Adhered,,
2,COM,549193588-3,Niki,Garrik,Ardelia,Pune,Ruturaj,MDR,V,Ours,Invalid,Deviated,IMPACT3,327 Bartillon Way
2,COM,522260916-2,Lilli,Tuckie,Phil,Pune,Divya,MDR,V,Ours,Valid,Adhered,,
3,COM,594365793-2,Ben,Teriann,Rip,Pune,Sandeep,RR,V,Ours,Invalid,Adhered,,
4,CA,078891746-3,Cullan,Ara,Carlina,New York,Himabindu,WMS,V,Others,Valid,Adhered,,
1,COM,035454357-1,Yanaton,Clemente,Axe,London,Apoorv,IM,C,Ours,Invalid,Deviated,IMPACT3,00 Mayfield Lane
5,COM,728200531-1,Barry,Henrieta,Berthe,Pune,Himabindu,IM,V,Others,Valid,Adhered,,
4,COM,567297104-0,Darci,Sanson,Suzanna,Pune,Shiva,IM,V,Ours,Invalid,Deviated,IMPACT1,67 Atwood Pass
1,COM,624833162-6,Kinsley,Osbourne,Alastair,Sydney,Shiva,RR,V,Ours,Valid,Adhered,,
5,COM,590841103-5,Reynard,Harv,Stormie,Sydney,Himabindu,RR,C,Others,Valid,Adhered,,
1,CA,311306980-7,Ninnetta,Shayne,Alec,London,Apoorv,IM,C,Ours,Invalid,Deviated,IMPACT3,1236 Fairview Drive
2,CA,650751122-6,Candy,Shayne,Alec,London,Himabindu,MDR,V,Ours,Invalid,Deviated,IMPACT1,17 Weeping Birch Center
4,COM,194852748-0,Laney,Rosetta,Rozalie,Pune,Divya,RR,E,Ours,Invalid,Deviated,IMPACT3,3 American Trail
2,COM,415148845-6,Glenna,Durant,Malinda,London,Suruchi,PM,C,Ours,Valid,Adhered,,
4,COM,337205635-3,Gabriell,Teriann,Rip,Pune,Ruturaj,RR,V,Ours,Invalid,Deviated,IMPACT3,7 Merrick Terrace
4,COM,394705905-1,Karim,Maddie,Ardelia,Pune,Sandeep,DNR,C,Ours,Invalid,Deviated,IMPACT1,00 Mayfield Lane
2,COM,168260477-2,Carr,Ame,Rozalie,Pune,Apoorv,WMS,E,Ours,Invalid,Deviated,IMPACT1,00 Mayfield Lane
1,COM,668651282-6,James,Valma,Betsey,Sydney,Apoorv,RR,E,Ours,Valid,Adhered,,
3,COM,126836881-4,Heath,Harv,Stormie,Sydney,Suruchi,NC,C,Ours,Invalid,Adhered,,
3,COM,300921140-6,Ruthie,Kirby,Alec,Sydney,Apoorv,RR,E,Ours,Invalid,Adhered,,
2,COM,681813198-0,Sully,Sanson,Suzanna,Pune,Ruturaj,NC,C,Ours,Invalid,Deviated,IMPACT3,22754 Kings Alley
1,COM,825155653-8,Denna,Brigitta,Ardelia,Sydney,Ruturaj,MDR,V,Ours,Valid,Adhered,,
2,COM,528702563-7,Tobin,Harmonia,Alejandrina,Pune,Priyanka,NC,C,Ours,Invalid,Deviated,IMPACT3,00 Mayfield Lane
4,COM,106315571-1,Marylou,Fancy,Lutero,Pune,Suruchi,RR,C,Ours,Valid,Adhered,,
1,COM,094200469-8,Carlene,Dew,Darnell,New York,Nagaraju,MDR,C,Ours,Valid,Adhered,,
1,COM,363509498-6,Almeda,Ryon,Tawnya,Sydney,Priyanka,WMS,E,Ours,Invalid,Deviated,IMPACT1,923 Hazelcrest Avenue
1,COM,171480086-5,Amabel,Mathias,Berthe,Pune,Apoorv,NC,V,Ours,Valid,Adhered,,
1,COM,547022990-4,Mareah,Rosetta,Rozalie,Pune,Divya,DNR,E,Ours,Valid,Adhered,,
5,COM,755250733-0,Theodor,Brittne,Nevile,Pune,Nagaraju,IM,E,Ours,Valid,Adhered,,
3,COM,169038331-3,Erastus,Tony,Stormie,Pune,Apoorv,IM,E,Ours,Invalid,Adhered,,
4,COM,651199429-5,Nowell,Antone,Philbert,Pune,Nagaraju,RR,V,Ours,Valid,Adhered,,
4,COM,624141977-3,Carmelle,Codee,Martguerita,New York,Nagaraju,RR,C,Ours,Valid,Adhered,,
5,COM,300551944-9,Shandee,Devinne,Theodosia,Pune,Sandeep,PM,E,Ours,Valid,Adhered,,
4,COM,102324140-4,Aime,Jemmy,Tatiana,Sydney,Saugata,DNR,C,Ours,Valid,Adhered,,
2,COM,905335611-8,Benita,Rosetta,Rozalie,Pune,Apoorv,RR,E,Ours,Valid,Adhered,,
2,COM,195077799-5,Munroe,Ame,Rozalie,Pune,Apoorv,DNR,C,Ours,Valid,Adhered,,
4,COM,119301995-8,Justus,Nicolea,Lorenza,New York,Himabindu,WMS,E,Ours,Valid,Adhered,,
1,COM,681816911-2,Laney,Corrie,Martguerita,New York,Priyanka,MDR,C,Others,Valid,Adhered,,
2,COM,591171431-0,Christoffer,Tony,Stormie,Pune,Divya,MDR,E,Ours,Valid,Adhered,,
1,COM,263055555-0,Teddie,Lexi,Stormie,Pune,Himabindu,PM,C,Ours,Invalid,Deviated,IMPACT1,923 Hazelcrest Avenue
3,COM,573909444-5,Angelina,Dew,Darnell,New York,Sandeep,MDR,C,Ours,Invalid,Adhered,,
1,COM,240585689-1,Alina,Sanson,Suzanna,Pune,Ruturaj,IM,V,Ours,Invalid,Deviated,IMPACT1,75 Montana Hill
1,COM,968045054-6,Saxon,Raynard,Tatiana,Pune,Divya,RR,C,Ours,Valid,Adhered,,
2,CA,001390047-1,Cindelyn,Sanson,Suzanna,Pune,Priyanka,IM,V,Ours,Invalid,Deviated,IMPACT1,8 Brown Pass
2,COM,451766813-4,Gwen,Devinne,Theodosia,Pune,Shiva,PM,E,Ours,Valid,Adhered,,
1,COM,641213927-3,Garrot,Meghan,Rip,Pune,Ruturaj,IM,E,Ours,Invalid,Deviated,IMPACT3,690 Hazelcrest Point
2,COM,494365493-2,Pearline,Brietta,Sonja,London,Divya,RR,E,Ours,Valid,Adhered,,
4,COM,396562580-2,Ofelia,Ole,Lorenza,New York,Apoorv,PM,E,Ours,Valid,Adhered,,
3,COM,680850323-0,Pembroke,Dew,Darnell,New York,Shiva,PM,V,Ours,Invalid,Adhered,,
3,COM,281874004-5,Israel,Augusta,Betsey,Sydney,Saugata,WMS,E,Ours,Invalid,Adhered,,
2,COM,298046751-0,Page,Valma,Betsey,Sydney,Himabindu,MDR,C,Ours,Invalid,Deviated,IMPACT1,5 Buell Drive
2,COM,296374281-9,Benjy,Chas,Filippo,New York,Priyanka,WMS,C,Ours,Invalid,Deviated,IMPACT3,4 Farwell Hill
4,COM,389115919-6,Krystyna,Candra,Eugenia,London,Sandeep,WMS,C,Others,Valid,Adhered,,
3,COM,770004986-6,Brod,Harmonia,Alejandrina,Pune,Ruturaj,IM,V,Ours,Invalid,Adhered,,
3,COM,710909128-7,Serena,Ame,Rozalie,Pune,Divya,MDR,C,Ours,Invalid,Adhered,,
1,CA,439056747-0,Cristina,Tony,Stormie,Pune,Suruchi,NC,V,Ours,Invalid,Deviated,IMPACT3,518 North Park
4,CA,823465919-7,Marti,Tony,Stormie,Pune,Divya,MDR,C,Ours,Valid,Adhered,,
4,COM,276136557-7,Jeff,Shayne,Alec,London,Apoorv,RR,E,Ours,Valid,Adhered,,
3,COM,494248311-5,Rosalind,Jeramey,Filippo,New York,Shiva,IM,V,Ours,Invalid,Adhered,,
2,CA,046122693-6,Natty,Ryon,Tawnya,Sydney,Shiva,IM,V,Ours,Valid,Adhered,,
2,COM,015983331-0,Sybil,Harv,Stormie,Sydney,Suruchi,IM,E,Ours,Invalid,Deviated,IMPACT3,5 Annamark Avenue
1,COM,592283799-0,Ruben,Dicky,Eugenia,New York,Nagaraju,NC,C,Ours,Valid,Adhered,,
5,COM,405757709-2,Rosalinda,Brittne,Nevile,Pune,Nagaraju,IM,V,Ours,Valid,Adhered,,
4,COM,854929522-1,Kalila,Clementina,Filippo,Pune,Ruturaj,PM,C,Ours,Valid,Adhered,,
2,COM,684419083-2,Juditha,Winnie,Sandye,Pune,Apoorv,RR,V,Ours,Invalid,Deviated,IMPACT1,1972 Scott Pass
1,COM,807547613-1,Rahal,Codee,Martguerita,New York,Priyanka,MDR,C,Ours,Valid,Adhered,,
4,COM,562498878-8,Eadmund,Nicolea,Lorenza,New York,Divya,DNR,V,Ours,Valid,Adhered,,
2,COM,137034063-X,Steven,Malcolm,Eugenia,New York,Ruturaj,PM,C,Others,Invalid,Deviated,IMPACT3,3 American Trail
3,COM,295187186-4,Coretta,Harrison,Liz,London,Divya,PM,C,Ours,Invalid,Adhered,,
2,COM,244278314-2,Cello,Ryon,Tawnya,Sydney,Ruturaj,PM,C,Ours,Valid,Adhered,,
4,COM,605182730-7,Sari,Antonin,Martguerita,Pune,Sandeep,IM,C,Ours,Invalid,Deviated,IMPACT1,3 American Trail
1,COM,124089644-1,Malcolm,Candra,Eugenia,London,Shiva,IM,V,Ours,Invalid,Deviated,IMPACT3,65050 2nd Way
3,COM,128620649-9,Shandeigh,Kirby,Alec,Sydney,Divya,MDR,E,Ours,Invalid,Adhered,,
2,COM,865523449-4,Daile,Tony,Stormie,Pune,Apoorv,MDR,C,Others,Valid,Adhered,,
2,COM,435785329-X,Egbert,Chas,Filippo,New York,Ruturaj,PM,E,Ours,Valid,Adhered,,
2,COM,130161096-8,Lonna,Maddie,Ardelia,Pune,Nagaraju,WMS,C,Ours,Invalid,Deviated,IMPACT1,1 Hintze Hill
3,COM,253692625-7,Rafaelita,Antone,Philbert,Pune,Sandeep,WMS,E,Ours,Invalid,Adhered,,
3,COM,721365346-6,Huntlee,Valma,Betsey,Sydney,Apoorv,RR,V,Ours,Invalid,Adhered,,
3,COM,115826221-3,Winnifred,Kirby,Alec,Sydney,Apoorv,MDR,V,Ours,Invalid,Adhered,,
2,COM,773861379-3,Fianna,Kamila,Stormie,Pune,Saugata,MDR,E,Ours,Valid,Adhered,,
3,COM,188096084-2,Bobbye,Harmonia,Alejandrina,Pune,Priyanka,WMS,E,Ours,Invalid,Adhered,,
3,COM,868690756-3,Frazer,Harrison,Liz,London,Suruchi,WMS,C,Ours,Invalid,Adhered,,
4,COM,475498525-7,Daisy,Jeramey,Filippo,New York,Ruturaj,MDR,E,Ours,Valid,Adhered,,
2,COM,086187694-6,Gilburt,Danny,Sonja,Pune,Suruchi,NC,V,Ours,Valid,Adhered,,
1,COM,207552153-0,Evin,Sterne,Theodosia,New York,Priyanka,PM,C,Ours,Invalid,Deviated,IMPACT3,690 Hazelcrest Point
4,COM,778117916-1,Barbi,Marja,Theodosia,Pune,Ruturaj,RR,C,Ours,Valid,Adhered,,
1,COM,275028308-6,Torre,Winnie,Sandye,Pune,Apoorv,MDR,E,Ours,Invalid,Deviated,IMPACT1,00 Mayfield Lane
1,COM,126052678-X,Sascha,Carmita,Philbert,Sydney,Ruturaj,WMS,C,Ours,Invalid,Deviated,IMPACT3,52647 Charing Cross Plaza
2,COM,719100337-5,Georgia,Brietta,Sonja,London,Himabindu,WMS,E,Ours,Valid,Adhered,,
1,COM,779087290-7,Lyda,Brodie,Janna,Pune,Priyanka,PM,E,Ours,Valid,Adhered,,
4,COM,025459355-0,Lorinda,Clementina,Filippo,Pune,Nagaraju,WMS,C,Ours,Valid,Adhered,,
4,COM,439509080-X,Allyce,Dew,Darnell,New York,Ruturaj,IM,C,Ours,Invalid,Deviated,IMPACT3,00 Mayfield Lane
1,COM,094946875-4,Ernestus,Clementina,Filippo,Pune,Sandeep,RR,E,Ours,Valid,Adhered,,
1,COM,936924250-3,Odie,Kirby,Alec,Sydney,Divya,PM,C,Ours,Valid,Adhered,,
4,COM,603142942-X,Sandy,Hestia,Axe,Pune,Apoorv,PM,C,Others,Valid,Adhered,,
2,COM,537400038-1,Fredrika,Codee,Martguerita,New York,Nagaraju,IM,E,Ours,Valid,Adhered,,
4,COM,215884818-9,Margeaux,Nicolea,Lorenza,New York,Apoorv,IM,C,Ours,Invalid,Deviated,IMPACT1,5525 Warner Court
2,COM,106541922-8,Selestina,Codee,Martguerita,New York,Sandeep,IM,E,Ours,Valid,Adhered,,
5,COM,198158304-1,Jard,Beryle,Lorenza,New York,Suruchi,PM,E,Ours,Valid,Adhered,,
1,COM,241899807-X,Kathie,Chas,Filippo,New York,Sandeep,MDR,C,Ours,Invalid,Deviated,IMPACT3,60 Beilfuss Way
1,COM,919692660-0,Kylie,Winnie,Sandye,Pune,Himabindu,RR,E,Ours,Invalid,Deviated,IMPACT3,71208 Westend Alley
1,CA,330472927-5,Honoria,Jeramey,Filippo,New York,Sandeep,NC,V,Ours,Valid,Adhered,,
4,COM,407217106-9,Port,Kamila,Stormie,Pune,Saugata,RR,C,Ours,Valid,Adhered,,
3,COM,052441397-5,Sonnnie,Brittne,Nevile,Pune,Priyanka,NC,C,Ours,Invalid,Adhered,,
1,COM,400727510-6,Harald,Valma,Betsey,Sydney,Himabindu,NC,V,Ours,Invalid,Deviated,IMPACT3,8 Thackeray Court
1,COM,111925184-2,Seth,Winnie,Sandye,Pune,Saugata,WMS,V,Ours,Invalid,Deviated,IMPACT3,3 American Trail
3,COM,600586538-2,Gregg,Raynard,Tatiana,Pune,Himabindu,PM,C,Ours,Invalid,Adhered,,
2,COM,374080303-7,Gayleen,Nicolea,Lorenza,New York,Himabindu,WMS,V,Ours,Invalid,Deviated,IMPACT3,00 Mayfield Lane
3,COM,140192842-0,Grayce,Jeramey,Filippo,New York,Ruturaj,NC,C,Ours,Invalid,Adhered,,
